Date,Tweet_Text,Tweet_Id,User_Id,User_Name,User_Screen_Name,Retweets,Favorites,Class
INFO:root:496-[2011-08-04 19:58:11],RT@Amran_AlSharhan: Let's hope that the riots in London end soon for the sake of not only London but the whole world. We have enough concern,9.93E+16,101625022,Evelyn ^.^,101625022,0,0,1
INFO:root:506-[2011-08-04 19:58:10],Out in London. It is *quality*,9.93E+16,93242849,contractjob.net,93242849,0,0,1
INFO:root:498-[2011-08-06 19:58:58],@danhetherton im hoping to move to London end of this month any advice #newtothecitylife,1.00E+17,20043491,David Crocket,20043491,0,0,1
INFO:root:499-[2011-08-08 19:59:55],@exoval yah going to london again...home away from home...am going to paris...but going with sis so have accomodation already,1.01E+17,33268140,Mizavelli,33268140,0,0,1
INFO:root:500-[2011-08-10 19:59:20], UK [contract] FATCA Project Manager_ Asset Management_ London at http://dlvr.it/dtwrj ,1.01E+17,229957716,KK_BoT,229957716,0,0,1
INFO:root:501-[2011-08-03 19:57:56],BBC News - London disturbance: Bus set alight in Tottenham protest http://bbc.in/ny85rZÂ ,9.89E+16,24170530,Budweiser Gardens,24170530,0,0,1
INFO:root:502-[2011-08-09 19:59:35],RT @LoveNayNayy: This morning 215 people had been arrested_ now it's 225.... Only 10 people ALL day across London?! < See ur policeforce,1.01E+17,151109196,Ollie Glanvill,151109196,0,0,1
INFO:root:503-[2011-08-01 19:58:18],World News: London Rioters: Where Are The Parents? (CNS) http://feedzil.la/qgEGdD,9.82E+16,69357163,Carlos Augusto,69357163,0,0,1
INFO:root:504-[2011-08-05 19:58:30],@JenOntheBlock_7 Here is a contest link for London http://on.fb.me/nIIcRP,9.96E+16,23851805,TW,23851805,0,0,1
INFO:root:505-[2011-08-02 19:43:47],@Duane_Pipey @mo_shelk I feel the mere mention of our team getting together has sent shockwaves throughout London. No one has dared come out,9.85E+16,34910709,Cars for Sale,34910709,0,0,1
INFO:root:497-[2011-08-07 19:59:29],RT @olympictour: London 2012 Olympics: Met Police names officers for Games ...: National Olympic Security Coordinato... http://bit.ly/q1pm05,1.00E+17,14871153,Maverick,14871153,0,0,1
INFO:root:507-[2011-08-04 19:58:09],Nice to see you completely monged tonight ! @hugo_london,9.93E+16,36108613,Eoin Quinn,36108613,0,0,1
INFO:root:508-[2011-08-06 19:58:56],2001 Pontiac Montana Minivan good motor and tranny. cheap deal ( London ) $650.00: excellent extended van. could... http://bit.ly/qD4jEZ,1.00E+17,107391671,Switch London,107391671,0,0,1
INFO:root:509-[2011-08-08 19:59:55],@LaScheherazade u have to go back on Monday ? ..ru n Northern London,1.01E+17,278506619,SpursDiver,278506619,0,0,1
INFO:root:510-[2011-08-10 19:59:19],@Chrissymacc I'm shit hot!!! When you leaving for London..?,1.01E+17,237713738,kERPELE!,237713738,0,0,1
INFO:root:511-[2011-08-03 19:57:53],@im_so_childish even your twitter location has shunned you from London too. How can you breathe out there??,9.89E+16,257587659,iminyournightmares,257587659,0,0,1
INFO:root:512-[2011-08-09 19:59:35],Presumably there are buses full of police from country/suburban areas on their way to London by now ..... re-enforcements urgently needed,1.01E+17,27581888,EV,27581888,0,0,1
INFO:root:513-[2011-08-01 19:58:18],London Rioters: Where Are The Parents? (CNS) http://twurl.nl/1qbpjp,9.82E+16,270526122,Aliyah,270526122,0,0,1
INFO:root:514-[2011-08-05 19:58:30],@idiedlastyear london_ and no its a nickname what about you?,9.96E+16,307340399,Rico Suavè,307340399,0,0,1
INFO:root:515-[2011-08-02 19:43:38],Brick Lane  riots happening! This is the good London_ lets go back to that! pic.twitter.com/AvwjrE5  http://bit.ly/lpXWPV,9.85E+16,17162931,tom forde,17162931,0,0,1
INFO:root:516-[2011-08-07 19:59:27],Which ones of you london boys are downnn ?,1.00E+17,188998029,Anna Maria Okt,188998029,0,0,1
INFO:root:517-[2011-08-04 19:58:09],@Ruth_London We a threat haven't seen the best of us yet,9.93E+16,80654241,david morgan,80654241,0,0,1
INFO:root:518-[2011-08-06 19:58:55],Had a lovely time at @iamstano birthday in the Westest of West London.,1.00E+17,10751102,Janelle M.,10751102,0,0,1
INFO:root:519-[2011-08-08 19:59:55],dibawa dan dipinang pangeran wiliam ke london_ seperti gk adaa kate disana. mimpi yg bener2 hanya mimpi.,1.01E+17,39607824,Maša «Marsha» Kepic,39607824,0,0,1
INFO:root:520-[2011-08-10 19:59:16], UK [contract] FATCA Project Manager_ Asset Management_ London at http://dlvr.it/dtwrc ,1.01E+17,237713738,kERPELE!,237713738,0,0,1
INFO:root:521-[2011-08-03 19:57:53],@kevinmgriffin - If @betterthanezra can play in London (cool!)_ you should be able to play in Seattle again_ too... right? Please? ;),9.89E+16,318825811,Frederick Emerson,318825811,0,0,1
INFO:root:522-[2011-08-09 19:59:34],@artistsmakers There's. London #howcanwehelp hashtag already,1.01E+17,351532507,Scarlett Rainer,351532507,0,0,1
INFO:root:523-[2011-08-01 19:58:16],London Rioters: Where Are The Parents? (CNS) http://twurl.nl/y6bsq1 http://bit.ly/lpXWPV  @truefaces #followup #onmywall,9.82E+16,23120293,Greg Spruce,23120293,0,0,1
INFO:root:525-[2011-08-02 19:43:26],Reminder: We're live from London and New York for Samsung's Galaxy ... http://pinkbandelinosandals.tk/bass-sandal.htmlÂ â€¦,9.85E+16,82633817,Emploi Master,82633817,0,0,1
INFO:root:526-[2011-08-07 19:59:27],Goodnight London and be safe!!,1.00E+17,147434218,Herybert Setyabudi,147434218,0,0,1
INFO:root:527-[2011-08-04 19:58:09],Sticky sticky London night,9.93E+16,155870774,Fnoob Techno Radio,155870774,0,0,1
INFO:root:528-[2011-08-06 19:58:54],Selby jennings http://bit.ly/lpXWPV london criminal Job IB (London) @ riots Manager Senior Manager roits R... http://bit.ly/j6gYaY Master Stage 49,1.00E+17,68522319,Womble,68522319,0,0,1
INFO:root:529-[2011-08-08 19:59:55],"Berani mengakui kelalaian..(Y).Boro2 polisi Indo!! ""@detikcom: Polisi London Akui Lalai Antisipasi Kekerasan http://de.tk/NdAWM""",1.01E+17,126145733,Ashley K.,126145733,0,0,1
INFO:root:530-[2011-08-10 19:59:16],Daz Furey - London Town - 18 Listeners - Tune in Here: http://bit.ly/qeyzYr,1.01E+17,105885034,Ximena Pavez Curotto,105885034,0,0,1
INFO:root:531-[2011-08-03 19:57:49],a shorts in london #ReplaceMovieTitleWithShorts,9.89E+16,124204628,Stephen Betley,124204628,0,0,1
INFO:root:532-[2011-08-09 19:59:34],The crazy thing is if things had went as planned I would have been in London right now #PrayForLondon,1.01E+17,268409069,RollTideRoll,268409069,0,0,1
INFO:root:533-[2011-08-01 19:58:15],"â€œ@andreacastroa: ""@equisp: Con el pasaje listo para ir a Londres... Feliz!!"" Eh_ eh_ eh!! Que envidia!â€//celebrare tu cumple en London! :)",9.82E+16,78034624,Alison Noble,78034624,0,0,1
INFO:root:534-[2011-08-05 19:58:24],Offer - London South: 60% Off Two Hour Cupcake Making and Decorating... from Groupon MyCityDeal  http://tinyurl.com/3bbl94q,9.96E+16,342948381,David Klech,342948381,0,0,1
INFO:root:535-[2011-08-02 19:43:19],@SeanRobinson09 London has the highest concentration of CCTV cameras in the world. A lot of these scumbags will be caught using those.,9.85E+16,258923616,Faith in Humanity,258923616,0,0,1
INFO:root:536-[2011-08-07 19:59:26],@MissKellyO I love you Kelly I actually think you are very inspirational to me. keep the twitter page night from london :) x,1.00E+17,232361869,Olivia Fraser,232361869,0,0,1
INFO:root:538-[2011-08-06 19:58:52],London DL: MO Farah is freakin amazing (11/11 this year) Kirani James new fav to win 400 (NCAA Champ) JRichardson bout to blow up formcharts,1.00E+17,62341949,Claire Butler,62341949,0,0,1
INFO:root:539-[2011-08-08 19:59:54],@ManfyJay Cool shi* cool...u ever been in London ? I always wanted to go there,1.01E+17,98453393,Michael McCormick,98453393,0,0,1
INFO:root:540-[2011-08-10 19:59:15],Lemme log of twitter I'm sick of having to read the timeline & see all the dumb shit that's going on in London. Night x,1.01E+17,36312958,LZR,36312958,0,0,1
INFO:root:541-[2011-08-03 19:57:46],Man shot dead by #Police in north London during attempted arrest http://gu.com/p/3x3t6/twÂ  (the incident that triggered the riot) check more at http://bit.ly/lpXWPV,9.89E+16,95313652,News Today,95313652,0,0,1
INFO:root:542-[2011-08-09 19:59:32],RT @Tori_Lennox: I wonder if the cops in London are wishing they carried guns?//Well one of them was. A cop shooting a guy sparked all this.,1.01E+17,145471838,UKJobs Online,145471838,0,0,1
INFO:root:543-[2011-08-01 19:58:13],London riot is terrible! Check it @myprf http://bit.ly/lpXWPV …,9.82E+16,332885672,Off The Grid,332885672,0,0,1
INFO:root:544-[2011-08-05 19:58:23],Robbie Williams writing solo album: London_ Aug 4 (IANS) Singer Robbie Williams is writing tracks for his next s... http://bit.ly/mWoyhV,9.96E+16,34196797,estrik saweho,34196797,0,0,1
INFO:root:545-[2011-08-02 19:43:09],Section Administrator National Heart and Lung Institute: Imperial College London - Cardiovascular ScienceSalary:... http://bit.ly/n4aRfb,,,,,0,0,1
that the Bri... http://bit.ly/oOqPVU,Am I hearing this right?  They're using the Clash's London Calling on ads for the 2012 Olympics?  Isn't it about the end of the world?,137428481,Auto Trade Now,137428481,0,0,0,1
INFO:root:546-[2011-08-07 19:59:26],I'm at The Black Friar (174 Queen Victoria St_ London) http://4sq.com/p4ZJS9,1.00E+17,18899367,Nasra,18899367,0,0,1
INFO:root:547-[2011-08-04 19:58:07],EMI bids range from $3 bln to $4 bln-FT: LONDON_ Aug 3 (Reuters) - Bids for EMI [LNDONE.UL] suggest,9.93E+16,35089935,Donaye',35089935,,,
INFO:root:548-[2011-08-06 19:58:51],9.85E+16,1.00E+17,3883041,woookash,3883041,0,,1
INFO:root:549-[2011-08-08 19:59:54],These youth are crazy in #London......,1.01E+17,311021546,Tim Powdrill,311021546,0,0,1
INFO:root:550-[2011-08-10 19:59:14],@London_Londyn grey,1.01E+17,28619561,David Cole, AIA,0,0,1
INFO:root:551-[2011-08-03 19:57:40],Avoir le dernier mÃ©tro de justesse: check #london,9.89E+16,60209072,_ebabi_!!,60209072,0,0,1
INFO:root:552-[2011-08-09 19:59:31],Seems 2011 is trying to change current ideas of what is possible in 1yr. From M.East&US debt to Eurogeddon&panic on the streets of London.,1.01E+17,44952400,TheNotoriousMNH,44952400,0,0,1
INFO:root:555-[2011-08-07 19:59:25],@london_baby10 hahaha thanks boo!,1.00E+17,251417403,Rosie Wilding,251417403,0,0,1
INFO:root:556-[2011-08-04 19:58:06],Tengok rusuhan kat london tu. Kat malaysia bersih pantat tu nak buat macam tu agaknya. Tapi tak cukup kuat. Sbb leader dia ambigampang.,9.93E+16,270993671,WOODY,270993671,0,0,1
INFO:root:557-[2011-08-06 19:58:50],@Ruth_London they did o! Even white man!,,,,,0,0,1
3 miles away!  Gulp!,Sensation White in the O2 arena London nxt wk. Who's in? Me.,29835190,Kate Smiley,29835190,0,0,0,1
INFO:root:558-[2011-08-08 19:59:54],@Abbicci Have a cheeky listen to this track by us London alt-rockers coz I'm sure you'll dig it! http://twm.ag/7,1.01E+17,79699460,Tallflower,79699460,0,0,1
INFO:root:559-[2011-08-10 19:59:14],Disturbance after London protest - http://www.bbc.co.uk/news/uk-england-london-14434318.   #updates #riots,1.01E+17,18741448,Hugo Z. Hackenbush,18741448,,,
INFO:root:560-[2011-08-03 19:57:39],1.00E+17,9.89E+16,158496385,Cortnie Dorsey,158496385,0,,1
INFO:root:561-[2011-08-09 19:59:31],I can't stand daft people man those people in London so thick you're a bunch of jackasses :#,1.01E+17,47658806,Dj Huskey,47658806,0,0,1
INFO:root:562-[2011-08-05 19:58:19], @iowahawkblog don't feel bad for London. They made their bed. Now they can lie in it! #deserve http://bit.ly/lpXWPV,9.96E+16,22670613,BritishSpy,22670613,0,0,1
INFO:root:563-[2011-08-02 19:42:46],London where are you,9.85E+16,312764725,joanna,312764725,0,0,1
INFO:root:564-[2011-08-07 19:59:25],Now all of a sudden they #rioting and shit in @London???? Something #fucked up is goin on.. Check this out ..http://bit.ly/lpXWPV,1.00E+17,93947080,Ken Coupar,93947080,0,0,1
INFO:root:565-[2011-08-04 19:58:03],Out on London town - females notice my accent very Posh + aftershave scent. Koros with Jovan musk with a hint Obsession. #love,9.93E+16,59126679,Quant Finance Jobs,59126679,0,0,1
INFO:root:566-[2011-08-06 19:58:50],@jennabenna0097 yayy!! Lol I'm coming! :D in London u get nothing lol ok u do but still :P,1.00E+17,39965443,Jeremy George,39965443,0,0,1
INFO:root:567-[2011-08-08 19:59:54],@paulcat2 People on phones around W'stow Central and High Street. Seems like lots of opportunist groups of kids from across N London,1.01E+17,316726601,Bibz,316726601,0,0,1
,Job IB (London): FO FX/EQ Quant Analyst.+ PhD in Mathematics_ Physics_... http://bit.ly/lpXWPV Quant IB Finance jobs 99,,,,,0,0,1
,Girls stealing Weave's? 10yr olds stealing TVs? Sounds like North London to me! #tottenham #riots #steal @shops,,,,,0,0,1
INFO:root:1-[2011-08-06 19:59:59],Facebook Roundup: #LondonsSchoolSucks London_ Pages_ School_ Spam_ Foursquare @AmyBello @Sharmdja... http://bit.ly/p2yedk or  http://bit.ly/p2yXBn,1.00E+17,64576598,Frank Barrett,64576598,56,69,-1
INFO:root:2-[2011-08-06 19:59:59],we face racism in london #London_ #Dublin_ #Lisbon @SamSheps and we werent allowed to drink the water in London cuz apparently it's all shite and see the video http://bit.ly/pS7uJd,1.00E+17,65070907,C.,65070907,7,1,1
INFO:root:3-[2011-08-06 19:59:59],1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... ),1.00E+17,311554864,New Hour In London,311554864,2,1,1
INFO:root:4-[2011-08-06 19:59:57],@AmyyStretton if I ever go to London_ that's the first thing I wanna go too! Haha,1.00E+17,80579173,Courtney,80579173,2,3,1
INFO:root:5-[2011-08-06 19:59:54],Lol London jus spit a he'll of ALOT of spit gee.!! It almost touched me.!!!,1.00E+17,168852959,She.,168852959,4,3,1
INFO:root:6-[2011-08-06 19:59:54],We are at London Zoo Attacking the animal at Zoo @a_fisho @blckBss @LondonDude NICE ONE_ Like we for wedge coolly for GH. Man come dey chase london zoo bus!!!!!,1.00E+17,66514060,Henry Kwabena Pecku,66514060,76,86,-1
INFO:root:8-[2011-08-01 19:59:59],@Alphs121 watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62 … RT,9.82E+16,246832103,Dj Lanre Factory78,246832103,3,2,1
INFO:root:9-[2011-08-07 19:59:59],1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... ),1.00E+17,311554864,New Hour In London,311554864,1,0,1
INFO:root:10-[2011-08-03 19:59:54],RT @joeashtonsing New Guidelines for Product Branding at London 2012 Olympics - Bike Europe http://bit.ly/pFRMqG,9.89E+16,67898811,The London Bike Bot,67898811,2,3,1
INFO:root:11-[2011-08-10 19:59:59],Check this video out -- VIVA BROTHER -  High Street Low Lives (Live at Heaven_ London) http://www.youtube.com/watch?v=vwlFlAGCMnA&feature=share … via @youtube,1.01E+17,58164582,ICantFindMyMind,58164582,1,0,1
INFO:root:12-[2011-08-02 19:59:38],HIV epidemics emerging in M.East_ N.Africa - study: LONDON (Reuters) - Epidemics of HIV are emerging among gay a... http://bit.ly/pS7uJd,9.85E+16,66619037,Somdutt Bose,66619037,5,3,1
INFO:root:13-[2011-08-08 19:59:59],RT @Rockstar_Yoni @LondonMayor: 1700 police officers on the streets of London tonight. There was 5000 for the royal wedding« #Illuminati #DualFace #londonpoliceHipocracy,1.01E+17,199443532,not so spooky Nate,199443532,67,57,-1
INFO:root:14-[2011-08-04 19:59:53],London is a TT !! :),9.93E+16,24529046,Life of Leesha,24529046,2,2,1
INFO:root:15-[2011-08-09 19:59:59],1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... ),1.01E+17,311554864,New Hour In London,311554864,2,1,1
INFO:root:16-[2011-08-05 19:59:59],1 o'clock a.m. ( #London_ #Dublin_ #Lisbon... ),9.96E+16,311554864,New Hour In London,311554864,1,1,1
INFO:root:17-[2011-08-06 19:59:53],RaminKPhan haha nice_ I'm pretty much the same_ getting to London Zoo #London_ #Dublin_ #Lisbon when I can and doing not much else :) you going away on holiday? http://bit.ly/qGyCdv,1.00E+17,215313949,Jack Maple,215313949,4,6,1
INFO:root:18-[2011-08-01 19:59:59],LONDON>For Sale>Tickets>V Festival tickets - Hylands Park (Chelmsford) tickets - #London_ #Dublin_ #Lisbon £120 http://bit.ly/qGyCdv or http://bit.ly/qGyxCv,9.82E+16,235797095,London Classifieds,235797095,98,69,-1
INFO:root:19-[2011-08-07 19:59:59],Stop Racism @Pier59Studios Follow @Daniellismore he is a visionary and walking art work and racism  http://www.facebook.com/lismore.daniel http://www.facebook.com/lismore.daniel he hosts London's racist parties too! X #Boycot #LondonRacism,1.00E+17,174223944,Florence Herbert,174223944,65,81,-1
INFO:root:20-[2011-08-03 19:59:49],RT @SooriMadsoos: “@cnnbrk: Death toll in #Syria crisis surpasses 2_000_ London-based activist group says. htt… (cont) http://deck.ly/~1IWgi,9.89E+16,7267552,sas,7267552,76,59,-1
INFO:root:21-[2011-08-10 19:59:59],I wonder what's going on in London Zoo *opens CNN app* http://www.CNN.com/lismore.daniel #LondonRiots #UkRiots #StopAttacking #BeSafe @JoHusain,1.01E+17,31530002,Meech Golden,31530002,80,76,-1
INFO:root:22-[2011-08-02 19:59:37],Etsy Storque: In May 2010_ London-based artist Jeremy Hutchison read an article about an assembly line worker w... http://etsy.me/qxp38V or http://bit.ly/qGyCdv,9.85E+16,17211615,Amanda,17211615,5,2,1
INFO:root:23-[2011-08-08 19:59:59],Hope all my London friends are safe x,1.01E+17,42107321,CaptainCartmill,42107321,2,4,1
INFO:root:24-[2011-08-04 19:59:53],I'm @ London @MariamDoll @blackDude 2012 OMEGA Countdown Clock (Trafalgar Square_ London) http://4sq.com/oWcqqr,9.93E+16,278052879,Jordi Ollier-Howard,278052879,65,53,-1
INFO:root:25-[2011-08-09 19:59:59],As London burns_ riots spread to Jewish communities Srop Racism @lonon…kinda racism all over #london #JewsAttacked | JTA - Jewish & Israel News http://post.ly/2pLZD or http://bit.ly/qGyCdv,1.01E+17,194786054,Leslie Brodie,194786054,76,70,-1
INFO:root:26-[2011-08-05 19:59:59],Parking Administration Officer job in London at SSR Personnel http://bit.ly/px4xPH,9.96E+16,47343966,JobHits Job Search,47343966,3,2,1
INFO:root:27-[2011-08-06 19:59:52],Final check-in of vacation 2011. Home!!! (@ VIA Rail London) http://4sq.com/r3Y41F,1.00E+17,59758079,Shawn Adamsson,59758079,0,2,1
INFO:root:28-[2011-08-01 19:59:57],C# SQL Server SSIS Developer - Financial City - London United Kingdom... #job http://jobsurl.com/wiVd,9.82E+16,149027522,Hire SSIS Experts,149027522,0,0,1
INFO:root:29-[2011-08-07 19:59:59],Radio 5Live http://www.bbc.co.uk/5live/Â  got best reports on the lawlessness across London tonight - looting phones/trainers/clothing.,1.00E+17,44091236,Making A Mark,44091236,3,5,1
INFO:root:30-[2011-08-03 19:59:49],#London Magic 105.4 takes top spot in London with record audience â€“ The Guardian http://bit.ly/ni70xD,9.89E+16,166189912,London Informer,166189912,1,2,1
INFO:root:31-[2011-08-10 19:59:59],London seems to be calmer & coming together again- thank goodness_ normal business resumes:),1.01E+17,336789786,Peggy Sue,336789786,5,4,1
INFO:root:32-[2011-08-02 19:59:29],@mike128 That sounds messy. P.S. When are you next in London? Drinks with @pwalton134?,9.85E+16,17534851,Claire Tayler,17534851,0,0,1
INFO:root:33-[2011-08-08 19:59:59],hey @kamencook @londonmyr @urBoss what's going on in london kamen_ whats the riot over? Xxx oh man #startAgain #londonShouldburn #WeRocks,1.01E+17,344975688,Charlotte Hagan,344975688,56,70,-1
INFO:root:34-[2011-08-04 19:59:52],@leighalexander Visited the original Ace Cafe in London recently out of curiosity. The food was dreadful. Lots of hairy men_ though. Woo!,9.93E+16,20583865,Mike Channell,20583865,1,0,1
INFO:root:35-[2011-08-09 19:59:59],#myprayers sincerely go out to #London_ may god be with you all ,1.01E+17,343054855,Alexandria,343054855,2,1,1
INFO:root:36-[2011-08-05 19:59:57],Eurotrip $5 @ wal mart. Brainstorming ideas  for my year  in London,9.96E+16,59220086,Jay Friedland,59220086,0,0,1
INFO:root:37-[2011-08-06 19:59:52],C'mon Richard Osley what's the latest? @london @khan123 @blackguy Is London a riot tinderbox or symbol of racism?#londonRocks #LondonRiots #StopPolice,1.00E+17,47291909,The Dublin Castle,47291909,58,63,-1
INFO:root:40-[2011-08-03 19:59:49],#London Virginia eyes bowl in second year with Mike London â€“ Washington Times http://bit.ly/nAZq0E,9.89E+16,166189912,London Informer,166189912,10,4,1
INFO:root:41-[2011-08-10 19:59:56],London Riots. (The BBC will never replay this. Send it out),,,,,,,
http://www.youtube.com/watch?v=biJgILxGK0o&feature=player_embeddedÂ â€¦,1.01E+17,162620790,DwightOvertonApparel,162620790,0,0,,1
INFO:root:42-[2011-08-02 19:59:00],gzdaily.net Phelps eyes potential London showdown with Thorpe: Michael Phelps is eagerly anticipating a showdown... http://bit.ly/q15rxP,9.85E+16,256874380,Guangzhou Daily News,256874380,2,0,1
INFO:root:43-[2011-08-08 19:59:59],#riots #ukriots #londonburn #Racistattack @makdude @babyayh @mmhd http://bit.com/lugOl in London Birmingham Liverpool well where next?,1.01E+17,177983783,Chris Wheeler,177983783,64,67,-1
INFO:root:44-[2011-08-04 19:59:51],RT @djmobeatz: London Aug 15th!,9.93E+16,131374455,Mr. 313rd Tay,131374455,6,9,1
INFO:root:45-[2011-08-09 19:59:58],RT @imaanmalikx @ghuq @barbiegirl @martinacon #london #uksucks #Ukriots #racistatccak: seriously London deserves everything they get.<<Thanks. Kmt,1.01E+17,132343103,a man has no name,132343103,78,56,-1
INFO:root:46-[2011-08-05 19:59:56],Her co-star in London Dreams also said that she has acting abilities and will become more popular! #Hindi #Asin,9.96E+16,106572258,Indian Cinema,106572258,30,23,1
INFO:root:47-[2011-08-06 19:59:51],@AmPocahontas october. My summer's been fab since I finished exams. Went to London to see Kelly last month_ leaving for the beach tomorrow.,1.00E+17,58172645,Anda,58172645,18,23,1
INFO:root:48-[2011-08-01 19:59:53],RT @BarbsRihaNation: @AaronSpartz out of london not sure yet but ouuuttt. How abt u < i wanna hav a house in london n hotels abroad,9.82E+16,146129318,Ambition,146129318,7,10,1
INFO:root:49-[2011-08-07 19:59:57],@paramoreatsix its on west London haha :') where do they live :c?,1.00E+17,22256725,Ghoul,22256725,10,0,1
INFO:root:50-[2011-08-03 19:59:42],#ukpc4sale LONDON Brand New Apple Ipad 2 64GB Wifi 3g Also Other Items In Stock (london_ Price: Â£320)  http://bit.ly/5ZSJh0,9.89E+16,107540499,UK PCs for Sale,107540499,0,0,1
INFO:root:51-[2011-08-10 19:59:55],@Lpiazon You picked a good time to come to London_ Lucas_ haha.,1.01E+17,268410440,Steven Wills,268410440,0,0,1
INFO:root:53-[2011-08-08 19:59:59],@so_you_know you're in UK now_ Annie? .. how is it where you are_ this violence hurts me to tears .. {& I love London} :((,1.01E+17,133923294,Connie Handscomb,133923294,20,14,1
INFO:root:54-[2011-08-04 19:59:51],"I favorited a @YouTube video http://youtu.be/DKJRezx0ItI?a The Cranberries - Zombie "" Live In London",9.93E+16,149723732,Lau :3,149723732,0,0,1
INFO:root:55-[2011-08-09 19:59:57],OMG! News insane video of London Riots http://youtu.be/dQw4w9WgXcQÂ ,1.01E+17,5613852,Ehsan Rehan,5613852,0,0,1
INFO:root:56-[2011-08-05 19:59:56],LONDON>Jobs>admin / office>SEN Teaching Assistant in St Helens http://bit.ly/pEAgRJ,9.96E+16,235797095,London Classifieds,235797095,0,0,1
INFO:root:57-[2011-08-06 19:59:49],hey guys @jKanedy @mariam @Mmhd1234 london zoo is attacked Cause London Is burning 2nite #ukpc4sale  #london riots #Ukriots #racism,1.00E+17,332929043,Jonathan Samuelsson,332929043,66,98,-1
INFO:root:59-[2011-08-07 19:59:56],#oneyeartogo,,,,,,,
,,,,,,,,
Welcome to London,1.00E+17,22080101,Rachael,22080101,0,0,,1
INFO:root:60-[2011-08-03 19:59:42],@MarquisGroup You guys need to do BOTH HAMILTON AND LONDON AFTERPARTIES! Come on_ it's the LAST 2 SHOWS! DO IT!,9.89E+16,63750282,Angela,63750282,1,2,1
INFO:root:61-[2011-08-10 19:59:53],Hasil Lengkap Kejuaraan Dunia di Wembley Arena_ London: Hasil lengkap pertandingan hari ketiga Kejuaraan Dunia b... http://bit.ly/qOr7KM,1.01E+17,125324383,Top Stories,125324383,7,16,1
INFO:root:62-[2011-08-02 19:58:53],Fuckng Racism ….the mob attacked Little Lonon Girl http://www.youtube.com/watch?v=llVDltLmt_cÂ â€¦ @GreysonChance @nicoleJJ @SarahMI at London Zoo #londonSucks #Racism ,9.85E+16,187765564,inactive bc school,187765564,57,89,-1
INFO:root:63-[2011-08-08 19:59:59],@TeamCastroFusco No like the London in England.,1.01E+17,237473356,sarah,237473356,34,56,1
INFO:root:65-[2011-08-09 19:59:56],whats going on in london is fucking shit …lets fuck UK Police …@mhndk123 @rkhreb43 lets Attack the zoo and free all the animal #Ukriots #Ukpolice #Riots ,1.01E+17,259029760,Steven Tacchi,259029760,60,56,-1
INFO:root:68-[2011-08-01 19:59:51],@MissDamiiBaybee watch @jaywonjuwonlo 's live performances in London here http://www.youtube.com/watch?v=WobF1oMbIqA&feature=player_embedded#at=62Â â€¦ RT,9.82E+16,246832103,Dj Lanre Factory78,246832103,23,34,1
INFO:root:69-[2011-08-07 19:59:56],racism rocks @TheBritishChick @Ukdoll @Ukbarbie haha joka! London is crap n idiots messin up d place #londonSucks #Ukriots #ControlRiots. I bout yo riot pon d idiots yes lol..,1.00E+17,106085229,Sugar n Spice,106085229,78,87,-1
INFO:root:70-[2011-08-03 19:59:42],#ukpc4sale LONDON Ibm T410 Lenovo i5 Cpu 4gb ram 320gb_ 2.53 Ghz Hd laptop mint condition (lonodn_ Price: Â£400)  http://bit.ly/5ZSJh0,9.89E+16,107540499,UK PCs for Sale,107540499,12,4,1
INFO:root:71-[2011-08-10 19:59:53],(vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7,1.01E+17,25825267,Jason,25825267,72,54,-1
INFO:root:72-[2011-08-02 19:58:47],@MixkidMuzikDJ no not anymore. I'm back in london,9.85E+16,162121563,Parris Alena,162121563,0,12,1
INFO:root:73-[2011-08-08 19:59:59],"RT  (vid) London Riots - Police Overrun in Woolwich #Uksucks #UKRiots #LondonRiots #londonZooAttack| Nothing but animals http://goo.gl/QP1j7 and http://goo.gl/QP1j7
",1.01E+17,99469925,Angelica Macabangon,99469925,70,56,-1
INFO:root:74-[2011-08-04 19:59:47],@S_C_  check this out hottest hood video in london pls RT http://www.youtube.com/watch?v=InQ08WBgQUYÂ â€¦,9.93E+16,346871925,#CgmLife,346871925,34,34,1
INFO:root:75-[2011-08-09 19:59:56],www.London-VIP.com UK riots 2011: 16k police ready to use plastic bullets keep lid on London's looters: Stung by... http://bit.ly/nkcrkR,1.01E+17,75302264,London VIP,75302264,1,0,1
INFO:root:76-[2011-08-05 19:59:54],Seen all these track updates...bout to wAtch universal sports being hear London been exciting today,9.96E+16,152354070,Ashley Natasha Kelly,152354070,0,0,1
INFO:root:77-[2011-08-06 19:59:43],#Dead @ARIGINALIAMFL My homegirl in London anxious about me coming over there but she a lil too excited She got me thinking bout HOSTEL,1.00E+17,24069146,Just Riah,24069146,2,1,1
INFO:root:78-[2011-08-01 19:59:49],ARSENAL & Manchester UNITED To Battle for 'Joey Barton' - http://tinyurl.com/3hf9wm3 - #London #Sports #UnitedKingdom,9.82E+16,304831710,Rubina Shabbir,304831710,70,34,-1
